cue_stim_type,cue_orientation,cue_position,cue_time,cue_type,stim_position,expected_response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,exo_trials.thisRepN,exo_trials.thisTrialN,exo_trials.thisN,exo_trials.thisIndex,intro_text.started,intro_text.stopped,intro_resp.keys,intro_resp.rt,intro_resp.started,intro_resp.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,endo_right.started,endo_right.stopped,endo_left.started,endo_left.stopped,fixation_cross.started,fixation_cross.stopped,endo_cue.started,endo_cue.stopped,endo_stimulus.started,endo_stimulus.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,exo_right.started,exo_right.stopped,exo_left.started,exo_left.stopped,fixation.started,fixation.stopped,exo_cue.started,exo_cue.stopped,exo_stimulus.started,exo_stimulus.stopped,key_resp_2.rt,outro_text.started,outro_text.stopped,participant,date,expName,psychopyVersion,frameRate,
exo,,"(0.4, 0)",0.8504486269585174,incorrect,"(-0.4, 0)",a,,,,,0,29,29,13,,,,,,,,,,,,,,,,,,,,,a,356.40175729990005,None,353.96664219989907,None,353.96664219989907,None,353.96664219989907,None,356.2929464998888,356.38961729989387,356.40175729990005,356.51111599989235,0.48417710000649095,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(0.4, 0)",0.7938944825899228,correct,"(0.4, 0)",l,,,,,0,30,30,22,,,,,,,,,,,,,,,,,,,,,l,359.28161849989556,None,356.9049599999562,None,356.9049599999562,None,356.9049599999562,None,359.1720440998906,359.2687813999364,359.28161849989556,359.3780824999558,0.43868130003102124,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(-0.4, 0)",0.33228981667356505,correct,"(-0.4, 0)",a,,,,,0,31,31,0,,,,,,,,,,,,,,,,,,,,,a,361.65028780000284,None,359.7362595999148,None,359.7362595999148,None,359.7362595999148,None,361.55346539989114,361.65028780000284,361.65028780000284,361.75719819997903,0.5187846999615431,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(-0.4, 0)",0.32297157550068845,incorrect,"(0.4, 0)",l,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,l,364.0932868999662,None,362.19342939998023,None,362.19342939998023,None,362.19342939998023,None,363.99566329992376,364.0932868999662,364.0932868999662,364.1907590999035,1.2654019999317825,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(-0.4, 0)",0.004487989147306193,incorrect,"(0.4, 0)",l,,,,,0,33,33,30,,,,,,,,,,,,,,,,,,,,,l,366.9597314998973,None,365.37800729996525,None,365.37800729996525,None,365.37800729996525,None,366.8623810999561,366.9597314998973,366.9597314998973,367.05634919996373,0.565626300056465,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(0.4, 0)",0.641709836185558,incorrect,"(-0.4, 0)",a,,,,,0,34,34,12,,,,,,,,,,,,,,,,,,,,,None,369.77129689999856,None,367.5537234999938,374.55552459997125,367.5537234999938,374.55552459997125,367.5537234999938,374.55552459997125,369.6742807999253,369.77129689999856,369.77129689999856,369.88046829996165,,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(0.4, 0)",0.42042298933524336,correct,"(0.4, 0)",l,,,,,0,35,35,21,,,,,,,,,,,,,,,,,,,,,a,378.7773905999493,376.77382129989564,376.77382129989564,None,376.77382129989564,None,376.77382129989564,None,378.6743964999914,378.7773905999493,378.7773905999493,378.87639379990287,0.5453768000006676,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(0.4, 0)",0.09319469313166973,incorrect,"(-0.4, 0)",a,,,,,0,36,36,17,,,,,,,,,,,,,,,,,,,,,a,381.00766359991394,None,379.33757659990806,None,379.33757659990806,None,379.33757659990806,None,380.9107797999168,381.00766359991394,381.00766359991394,381.11761529999785,0.8899325999664143,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(-0.4, 0)",0.27238578623149223,correct,"(-0.4, 0)",a,,,,,0,37,37,9,,,,,,,,,,,,,,,,,,,,,a,383.76655859989114,None,381.9171304999618,None,381.9171304999618,None,381.9171304999618,None,383.66827209992334,383.76655859989114,383.76655859989114,383.8640816999832,0.6648779000388458,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(0.4, 0)",0.5147733584100419,correct,"(0.4, 0)",l,,,,,0,38,38,29,,,,,,,,,,,,,,,,,,,,,l,386.54688629996963,None,384.4553126998944,None,384.4553126998944,None,384.4553126998944,None,386.4504747999599,386.54688629996963,386.54688629996963,386.6564150999766,0.6427580999443308,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(0.4, 0)",0.7386611339705057,correct,"(0.4, 0)",l,,,,,0,39,39,27,,,,,,,,,,,,,,,,,,,,,l,389.5229298999766,None,387.2075520999497,None,387.2075520999497,None,387.2075520999497,None,389.42226029990707,389.5229298999766,389.5229298999766,389.63222529995255,0.5565121000399813,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.19331699993927,None,,,,,,
